0xC5,vehicle
0xC6,emp_disabled
0xC7,saved_film_vision_mode_intensity
0xC8,suspension
0xC9,device
0xCA,object
0xCB,masterchief
0xCC,dervish
0xCD,sprint
0xCE,any
0xCF,first_person
0xD0,primary_trigger
0xD1,secondary_trigger
0xD2,safe_trigger
0xD3,fp_body_cam
0xD4,pitch_and_turn
0xD5,tread
0xD6,camera_control
0xD7,mp_1st_place
0xD8,mp_2nd_place
0xD9,mp_3rd_place
0xDA,mp_4th_place
0xDB,mp_5th_place
0xDC,mp_6th_place
0xDD,mp_7th_place
0xDE,mp_8th_place
0xDF,mp_9th_place
0xE0,mp_10th_place
0xE1,mp_11th_place
0xE2,mp_12th_place
0xE3,mp_13th_place
0xE4,mp_14th_place
0xE5,mp_15th_place
0xE6,mp_16th_place
0xE7,mp_wins
0xE8,left_hand
0xE9,current
0xEA,mp_score
0xEB,mp_name
0xEC,mp_game_over
0xED,mp_round_over
0xEE,mp_waiting_for_next_round
0xEF,mp_round_progress
0xF0,capture_the_flag
0xF1,assault
0xF2,slayer
0xF3,oddball
0xF4,king_of_the_hill
0xF5,juggernaut
0xF6,vip
0xF7,territories
0xF8,infection
0xF9,sandbox
0xFA,dry
0xFB,sfx_extra_sound_inputs
0xFC,controller_0_headset
0xFD,controller_1_headset
0xFE,controller_2_headset
0xFF,controller_3_headset
0x100,unknown
0x101,on
0x102,off
0x103,enabled
0x104,disabled
0x105,category
0x106,mp_score_flags_header
0x107,mp_score_laps_header
0x108,eye_left
0x109,eye_right
0x10A,ui
0x10B,corner_cover_left
0x10C,corner_cover_right
0x10D,leave_game
0x10E,change_teams
0x10F,end_game
0x110,not_squad_leader
0x111,value
0x112,open
0x113,friends_only
0x114,invitation_only
0x115,closed
0x116,none
0x117,corner_open_left
0x118,corner_open_right
0x119,impact
0x11A,smash_left
0x11B,smash_right
0x11C,mp_time
0x11D,team
0x11E,vault
0x11F,press_a_to_join
0x120,easy
0x121,heroic
0x122,legendary
0x123,mute
0x124,unmute
0x125,boot_from_squad
0x126,revert_to_last_save
0x127,restart_level
0x128,save_and_quit
0x129,spartan
0x12A,covenant
0x12B,ui_date_format
0x12C,ui_date_time_format
0x12D,monday
0x12E,tuesday
0x12F,wednesday
0x130,thursday
0x131,friday
0x132,saturday
0x133,sunday
0x134,january
0x135,february
0x136,march
0x137,april
0x138,may
0x139,june
0x13A,july
0x13B,august
0x13C,september
0x13D,october
0x13E,november
0x13F,december
0x140,0
0x141,1
0x142,2
0x143,3
0x144,4
0x145,5
0x146,6
0x147,7
0x148,8
0x149,9
0x14A,10
0x14B,11
0x14C,12
0x14D,13
0x14E,14
0x14F,15
0x150,16
0x151,17
0x152,18
0x153,19
0x154,20
0x155,21
0x156,22
0x157,23
0x158,24
0x159,25
0x15A,26
0x15B,27
0x15C,28
0x15D,29
0x15E,30
0x15F,31
0x160,32
0x161,33
0x162,34
0x163,35
0x164,36
0x165,37
0x166,38
0x167,39
0x168,40
0x169,41
0x16A,42
0x16B,43
0x16C,44
0x16D,45
0x16E,46
0x16F,47
0x170,48
0x171,49
0x172,50
0x173,51
0x174,52
0x175,53
0x176,54
0x177,55
0x178,56
0x179,57
0x17A,58
0x17B,59
0x17C,60
0x17D,61
0x17E,62
0x17F,63
0x180,64
0x181,65
0x182,66
0x183,67
0x184,68
0x185,69
0x186,70
0x187,71
0x188,72
0x189,73
0x18A,74
0x18B,75
0x18C,76
0x18D,77
0x18E,78
0x18F,79
0x190,80
0x191,81
0x192,82
0x193,83
0x194,84
0x195,85
0x196,86
0x197,87
0x198,88
0x199,89
0x19A,90
0x19B,91
0x19C,92
0x19D,93
0x19E,94
0x19F,95
0x1A0,96
0x1A1,97
0x1A2,98
0x1A3,99
0x1A4,100
0x1A5,101
0x1A6,102
0x1A7,103
0x1A8,104
0x1A9,105
0x1AA,106
0x1AB,107
0x1AC,108
0x1AD,109
0x1AE,110
0x1AF,111
0x1B0,112
0x1B1,113
0x1B2,114
0x1B3,115
0x1B4,116
0x1B5,117
0x1B6,118
0x1B7,119
0x1B8,120
0x1B9,121
0x1BA,122
0x1BB,123
0x1BC,124
0x1BD,125
0x1BE,126
0x1BF,127
0x1C0,look_sensitivity
0x1C1,never
0x1C2,all
0x1C3,sniper
0x1C4,abdicate_leadership
0x1C5,content_download
0x1C6,walk_front
0x1C7,walk_back
0x1C8,walk_left
0x1C9,walk_right
0x1CA,default_material
0x1CB,hint_vault_step
0x1CC,hint_vault_crouch
0x1CD,hint_mount_step
0x1CE,hint_mount_crouch
0x1CF,hint_mount_stand
0x1D0,hint_hoist_crouch
0x1D1,hint_hoist_stand
0x1D2,physics_control
0x1D3,origin_marker
0x1D4,hoist
0x1D5,hoist_crouch
0x1D6,hoist_stand
0x1D7,disarm_left
0x1D8,drop_left
0x1D9,ready_left
0x1DA,ready_left_overheated
0x1DB,put_away_left
0x1DC,reload_1_left
0x1DD,reload_2_left
0x1DE,chamber_1_left
0x1DF,chamber_2_left
0x1E0,fire_1_left
0x1E1,fire_2_left
0x1E2,charged_1_left
0x1E3,charged_2_left
0x1E4,flight
0x1E5,takeoff
0x1E6,perch
0x1E7,perch_wall_left
0x1E8,perch_wall_right
0x1E9,perch_wall_ceiling
0x1EA,combat_status
0x1EB,l_clavicle
0x1EC,l_upperarm
0x1ED,arm_offsets
0x1EE,dual
0x1EF,forward
0x1F0,replace
0x1F1,root
0x1F2,backward
0x1F3,constant_overlay
0x1F4,time
0x1F5,render_time
0x1F6,parent_time
0x1F7,alpha
0x1F8,perch_wall_center
0x1F9,current_body_damage
0x1FA,current_shield_damage
0x1FB,body_vitality
0x1FC,shield_vitality
0x1FD,object_overshield_amount
0x1FE,alive
0x1FF,compass
0x200,variant
0x201,game_variant
0x202,map_variant
0x203,change_in_power
0x204,change_in_position
0x205,locked
0x206,delay
0x207,shield_intensity
0x208,recent_shield_damage
0x209,time_remaining
0x20A,range_remaining
0x20B,tracer
0x20C,acceleration_range
0x20D,projectile_attach
0x20E,heat
0x20F,turned_on
0x210,turning_on
0x211,illumination
0x212,primary_ammunition
0x213,primary_ammunition_ones
0x214,primary_ammunition_tens
0x215,secondary_ammunition
0x216,primary_ejection_port
0x217,secondary_ejection_port
0x218,primary_rate_of_fire
0x219,secondary_rate_of_fire
0x21A,primary_firing
0x21B,secondary_firing
0x21C,primary_charged
0x21D,secondary_charged
0x21E,age
0x21F,death
0x220,primary_trigger_down
0x221,secondary_trigger_down
0x222,primary_barrel_firing
0x223,secondary_barrel_firing
0x224,primary_barrel_firing_single
0x225,primary_barrel_firing_dual_left
0x226,primary_barrel_firing_dual_right
0x227,relaxation_poses
0x228,speed_absolute
0x229,jump
0x22A,boost
0x22B,left_tread_position
0x22C,right_tread_position
0x22D,left_tread_velocity
0x22E,right_tread_velocity
0x22F,front_left_tire_position
0x230,front_right_tire_position
0x231,back_left_tire_position
0x232,back_right_tire_position
0x233,front_left_tire_velocity
0x234,front_right_tire_velocity
0x235,back_left_tire_velocity
0x236,back_right_tire_velocity
0x237,wingtip_contrail
0x238,thrust
0x239,hover
0x23A,engine_cruising
0x23B,engine_rpm
0x23C,wingtip_contrail_new
0x23D,mean_antigrav
0x23E,driver_seat_power
0x23F,gunner_seat_power
0x240,aiming_change
0x241,horizontal_aiming_change
0x242,mouth_aperture
0x243,integrated_light_power
0x244,can_blink
0x245,driver_seat_occupied
0x246,gunner_seat_occupied
0x247,flying_speed
0x248,engine_power
0x249,engine_power_left
0x24A,engine_power_right
0x24B,one
0x24C,zero
0x24D,weapon_illumination
0x24E,weapon_battery_empty
0x24F,barrel_spin
0x250,barrel_spin_rate
0x251,random_constant
0x252,loop
0x253,shield_depleted
0x254,drop_right
0x255,reload_enter
0x256,reload_continue_empty
0x257,reload_continue_full
0x258,reload_exit
0x259,melee_lunge
0x25A,melee_lunge_airborne
0x25B,melee_lunge_unaimed
0x25C,melee_lunge_unaimed_airborne
0x25D,infection_front
0x25E,infection_back
0x25F,infect
0x260,thrash_front
0x261,thrash_back
0x262,infection_wrestle
0x263,infection_start
0x264,melee_back
0x265,melee_left
0x266,melee_right
0x267,infection_spew
0x268,pelvis
0x269,melee_dash
0x26A,melee_dash_airborne
0x26B,bumper
0x26C,assassination
0x26D,assassination_ai
0x26E,assassination_player
0x26F,assassination_phonebooth_ai
0x270,assassination_phonebooth_player
0x271,assassination_target
0x272,splitscreen_coop
0x273,splitscreen_custom
0x274,system_link_coop
0x275,system_link_custom
0x276,live_coop
0x277,live_custom
0x278,live_optimatch
0x279,ground_speed_rear
0x27A,hud_wp_os_amt
0x27B,hud_wp_alpha
0x27C,hud_wp_theta
0x27D,hud_wp_arrow_t
0x27E,hud_elite
0x27F,hud_input1
0x280,hud_input2
0x281,hud_input3
0x282,hud_input4
0x283,map
0x284,level
0x285,difficulty
0x286,hopper
0x287,melee_strike_1
0x288,melee_strike_2
0x289,melee_strike_3
0x28A,melee_strike_4
0x28B,grip
0x28C,dth
0x28D,dth_mjr
0x28E,dth_slw
0x28F,dth_hdsht
0x290,dth_slnt
0x291,dth_fall
0x292,dth_drama
0x293,dth_reanimated
0x294,thrwn
0x295,ass_grabber
0x296,kill_ass
0x297,ass_grabbed
0x298,die_ass
0x299,pain_mdm
0x29A,pain_mjr
0x29B,pain_shld
0x29C,pain_fall
0x29D,cower
0x29E,fall
0x29F,srprs
0x2A0,emitter
0x2A1,emitting
0x2A2,enter_a
0x2A3,enter_b
0x2A4,enter_c
0x2A5,enter_d
0x2A6,melee_off_hand
0x2A7,overheating_left
0x2A8,overheated_left
0x2A9,o_h_exit_left
0x2AA,name
0x2AB,title
0x2AC,description
0x2AD,eye_trigger
0x2AE,needler_trigger
0x2AF,rocket_trigger
0x2B0,one_way
0x2B1,warn_leave_party
0x2B2,cancel_leave_party
0x2B3,proceed_leave_party
0x2B4,warn_bring_party
0x2B5,cancel_bring_party
0x2B6,proceed_bring_party
0x2B7,dont_bring_party
0x2B8,phantom_speed
0x2B9,phantom_power
0x2BA,phantom_on
0x2BB,jetpack_exhaust
0x2BC,player_name
0x2BD,land
0x2BE,random_seed_1
0x2BF,random_seed_2
0x2C0,random_seed_3
0x2C1,random_seed_4
0x2C2,unique_id
0x2C3,scenario_interpolator1
0x2C4,scenario_interpolator2
0x2C5,scenario_interpolator3
0x2C6,scenario_interpolator4
0x2C7,hud_autosave_begin
0x2C8,hud_autosave_end
0x2C9,hud_loading_begin
0x2CA,hud_loading_end
0x2CB,hud_saving_begin
0x2CC,hud_saving_end
0x2CD,hud_respawn_faliure_combat
0x2CE,hud_respawn_faliure_unsafe
0x2CF,hud_respawn_failure_no_valid_location
0x2D0,hud_respawn_faliure_moving
0x2D1,hud_respawn_faliure_vehicle
0x2D2,unit_open
0x2D3,unit_closed
0x2D4,deploy
0x2D5,vehicle_root
0x2D6,leap_land
0x2D7,melee_flurry
0x2D8,electrical_power
0x2D9,all_quiet
0x2DA,time_hours
0x2DB,time_minutes
0x2DC,time_seconds
0x2DD,morse_code
0x2DE,holiday
0x2DF,flashlights_allowed
0x2E0,vertical_thrust
0x2E1,hint_corner_left
0x2E2,hint_corner_right
0x2E3,hint_bunker
0x2E4,bunker_cover
0x2E5,bunker_open
0x2E6,ge_territories_territory_0
0x2E7,ge_territories_territory_1
0x2E8,ge_territories_territory_2
0x2E9,ge_territories_territory_3
0x2EA,ge_territories_territory_4
0x2EB,ge_territories_territory_5
0x2EC,ge_territories_territory_6
0x2ED,ge_territories_territory_7
0x2EE,melee_tackle
0x2EF,a_select_b_cancel
0x2F0,bomb_arming_amount
0x2F1,bomb_is_unarmed
0x2F2,bomb_is_arming
0x2F3,bomb_is_armed
0x2F4,unlocked_extra_1
0x2F5,unlocked_extra_2
0x2F6,unlocked_extra_3
0x2F7,unlocked_extra_4
0x2F8,unlocked_extra_5
0x2F9,unlocked_extra_6
0x2FA,unlocked_extra_7
0x2FB,unlocked_extra_8
0x2FC,unlocked_extra_9
0x2FD,unlocked_extra_10
0x2FE,unlocked_extra_11
0x2FF,unlocked_extra_12
0x300,unlocked_extra_13
0x301,unlocked_extra_14
0x302,locked_description
0x303,almost_never
0x304,rarely
0x305,somewhat
0x306,often
0x307,always
0x308,wildcard
0x309,tread_grind
0x30A,anti_gravity_strength
0x30B,anti_gravity_engine_position
0x30C,scripted_object_function_a
0x30D,scripted_object_function_b
0x30E,scripted_object_function_c
0x30F,scripted_object_function_d
0x310,missile
0x311,support
0x312,rifle
0x313,pistol
0x314,sword
0x315,shake_fist
0x316,cheer
0x317,taunt
0x318,brace
0x319,point
0x31A,hold
0x31B,wave
0x31C,advance
0x31D,fallback
0x31E,english
0x31F,japanese
0x320,german
0x321,french
0x322,spanish
0x323,mexican
0x324,italian
0x325,korean
0x326,chinese
0x327,portuguese
0x328,russian
0x329,brsrk
0x32A,shakefist
0x32B,variant_ctf
0x32C,variant_ctf_description
0x32D,variant_slayer
0x32E,variant_slayer_description
0x32F,variant_oddball
0x330,variant_oddball_description
0x331,variant_king
0x332,variant_king_description
0x333,variant_juggernaut
0x334,variant_juggernaut_description
0x335,variant_territories
0x336,variant_territories_description
0x337,variant_assault
0x338,variant_assault_description
0x339,variant_infection
0x33A,variant_infection_description
0x33B,variant_vip
0x33C,variant_vip_description
0x33D,variant_sandbox
0x33E,variant_sandbox_description
0x33F,meleeleap
0x340,pstcmbt
0x341,multiplayer
0x342,right_hand
0x343,l_thruster_target
0x344,r_thruster_target
0x345,reanimate
0x346,secret
0x347,network_unknown
0x348,network_loading_map
0x349,network_running
0x34A,network_connecting
0x34B,network_joining
0x34C,network_reestablishing
0x34D,network_leaving
0x34E,warthog_chaingun_illumination
0x34F,pause
0x350,stationary_march
0x351,turn_left_45
0x352,turn_right_45
0x353,move_front_turn_left_45
0x354,move_front_turn_right_45
0x355,move_back_turn_left_45
0x356,move_back_turn_right_45
0x357,move_left_turn_left_45
0x358,move_left_turn_right_45
0x359,move_right_turn_left_45
0x35A,move_right_turn_right_45
0x35B,buckle
0x35C,buckle_wobble
0x35D,belly
0x35E,from_stalker
0x35F,to_stalker
0x360,from_ranged
0x361,to_ranged
0x362,from_tank
0x363,to_tank
0x364,morph
0x365,morph_arrival
0x366,scorpion
0x367,ghost
0x368,warthog
0x369,spectre
0x36A,wraith
0x36B,phantom
0x36C,pelican
0x36D,banshee
0x36E,vtol
0x36F,hornet
0x370,chopper
0x371,mauler
0x372,mongoose
0x373,airborne_open
0x374,airborne_closed
0x375,anticipate
0x376,recover
0x377,surge
0x378,phase
0x379,left_foot
0x37A,right_foot
0x37B,stand
0x37C,corner
0x37D,corner_open
0x37E,bunker
0x37F,backup
0x380,guard
0x381,guard_crouch
0x382,guard_wall
0x383,typing
0x384,kneel
0x385,gaze
0x386,poke
0x387,watch
0x388,examine
0x389,sleep
0x38A,at_ease
0x38B,tai_chi
0x38C,pee
0x38D,doze
0x38E,eat
0x38F,cheering
0x390,injured
0x391,medic
0x392,captured
0x393,work
0x394,rest_1
0x395,rest_2
0x396,rest_3
0x397,rest_4
0x398,act_guard_1
0x399,act_guard_2
0x39A,act_guard_3
0x39B,act_guard_4
0x39C,act_guard_crouch_1
0x39D,act_guard_wall_1
0x39E,act_asleep_1
0x39F,act_typing
0x3A0,act_kneel_1
0x3A1,act_kneel_2
0x3A2,act_kneel_3
0x3A3,act_kneel_4
0x3A4,act_injured_ankle
0x3A5,act_injured_sit_wall
0x3A6,act_injured_shoulder
0x3A7,act_injured_gut
0x3A8,act_bugger_lunch
0x3A9,act_medic
0x3AA,act_work
0x3AB,act_smoking
0x3AC,act_cards
0x3AD,act_cower_1
0x3AE,act_cower_2
0x3AF,act_tai_chi
0x3B0,act_backup_left
0x3B1,act_backup_right
0x3B2,act_combat
0x3B3,act_cheering_1
0x3B4,act_cheering_2
0x3B5,act_cheering_3
0x3B6,act_cheering_4
0x3B7,act_cheering_5
0x3B8,act_eat_1
0x3B9,act_doze_sit_1
0x3BA,act_doze_stand_1
0x3BB,act_pee_1
0x3BC,act_examine_1
0x3BD,act_watch_1
0x3BE,act_track_1
0x3BF,act_sniff_1
0x3C0,act_poke_1
0x3C1,act_gaze_1
0x3C2,act_gaze_2
0x3C3,act_captured_1
0x3C4,act_captured_sit_wall
0x3C5,act_captured_cuffed_wall
0x3C6,act_captured_kneel
0x3C7,arbiter
0x3C8,oddball_effect
0x3C9,mp_goal_active
0x3CA,date_format_days_hours_minutes_seconds
0x3CB,date_format_hours_minutes_seconds
0x3CC,date_format_minutes_seconds
0x3CD,date_format_seconds
0x3CE,chud_out_a
0x3CF,chud_out_b
0x3D0,chud_out_c
0x3D1,chud_out_d
0x3D2,chud_out_e
0x3D3,chud_out_f
0x3D4,chud_variant_name
0x3D5,chud_talking_player_name
0x3D6,chud_arming_meter_name
0x3D7,chud_time_left
0x3D8,chud_training_text
0x3D9,chud_consumable1_name
0x3DA,chud_consumable2_name
0x3DB,chud_consumable3_name
0x3DC,chud_consumable4_name
0x3DD,chud_primary_attribute_string
0x3DE,texture
0x3DF,aim
0x3E0,stowed
0x3E1,draw_wpn_fast
0x3E2,draw_wpn_slow
0x3E3,facial_animation_base
0x3E4,facial_animation_overlay
0x3E5,neutral
0x3E6,happy
0x3E7,sad
0x3E8,angry
0x3E9,disgusted
0x3EA,scared
0x3EB,surprised
0x3EC,pain
0x3ED,shout
0x3EE,all_gametypes
0x3EF,airborne_arc
0x3F0,airborne_overlay
0x3F1,lift
0x3F2,dive
0x3F3,dodge
0x3F4,bump
0x3F5,stun
0x3F6,charge
0x3F7,kamikaze
0x3F8,sigh
0x3F9,contempt
0x3FA,anger
0x3FB,fear
0x3FC,relief
0x3FD,terminal_error
0x3FE,activation
0x3FF,layer0_x
0x400,layer0_y
0x401,layer1_x
0x402,layer1_y
0x403,hex_intensity
0x404,overlay_intensity
0x405,reading_mode
0x406,frame_color
0x407,scroll_speed
0x408,image
0x409,count
0x40A,guardians
0x40B,falling_damage
0x40C,collision_damage
0x40D,armor_lock_crush
0x40E,explosion
0x40F,magnum_pistol
0x410,plasma_pistol
0x411,needler
0x412,excavator
0x413,smg
0x414,plasma_rifle
0x415,battle_rifle
0x416,carbine
0x417,shotgun
0x418,sniper_rifle
0x419,beam_rifle
0x41A,assault_rifle
0x41B,spike_rifle
0x41C,flak_cannon
0x41D,missile_launcher
0x41E,rocket_launcher
0x41F,spartan_laser
0x420,brute_shot
0x421,flame_thrower
0x422,sentinel_gun
0x423,energy_blade
0x424,gravity_hammer
0x425,damage_frag_grenade
0x426,damage_plasma_grenade
0x427,claymore_grenade
0x428,firebomb_grenade
0x429,flag
0x42A,bomb
0x42B,bomb_explosion
0x42C,ball
0x42D,human_turret
0x42E,plasma_cannon
0x42F,plasma_mortar
0x430,plasma_turret
0x431,shade_turret
0x432,spectre_driver
0x433,spectre_gunner
0x434,warthog_driver
0x435,warthog_gunner
0x436,wraith_antiinfantry
0x437,tank
0x438,scorpion_gunner
0x439,mantis
0x43A,sentinel_beam
0x43B,sentinel_rpg
0x43C,teleporter
0x43D,proximity_mine
0x43E,medal_image
0x43F,medal_name
0x440,medal_description
0x441,extermination
0x442,perfection
0x443,multiple_kill_2
0x444,multiple_kill_3
0x445,multiple_kill_4
0x446,multiple_kill_5
0x447,multiple_kill_6
0x448,multiple_kill_7
0x449,multiple_kill_8
0x44A,multiple_kill_9
0x44B,multiple_kill_10
0x44C,5_kills_in_a_row
0x44D,10_kills_in_a_row
0x44E,15_kills_in_a_row
0x44F,20_kills_in_a_row
0x450,25_kills_in_a_row
0x451,30_kills_in_a_row
0x452,sniper_kill_5
0x453,sniper_kill_10
0x454,shotgun_kill_5
0x455,shotgun_kill_10
0x456,collision_kill_5
0x457,collision_kill_10
0x458,sword_kill_5
0x459,sword_kill_10
0x45A,juggernaut_kill_5
0x45B,juggernaut_kill_10
0x45C,zombie_kill_human_5
0x45D,zombie_kill_human_10
0x45E,human_kill_zombie_5
0x45F,human_kill_zombie_10
0x460,human_kill_zombie_15
0x461,koth_kill_defence_5
0x462,shotgun_kill_sword
0x463,vehicle_impact_kill
0x464,vehicle_hijack
0x465,aircraft_hijack
0x466,deadplayer_kill
0x467,player_kill_spreeplayer
0x468,spartanlaser_kill
0x469,stickygrenade_kill
0x46A,sniper_kill
0x46B,bashbehind_kill
0x46C,bash_kill
0x46D,flame_kill
0x46E,driver_assist_gunner
0x46F,assault_bomb_planted
0x470,assault_player_kill_carrier
0x471,vip_player_kill_vip
0x472,juggernaut_player_kill_juggernaut
0x473,oddball_carrier_kill_player
0x474,ctf_flag_captured
0x475,ctf_flag_player_kill_carrier
0x476,ctf_flag_carrier_kill_player
0x477,infection_survive
0x478,needler_superdetonation_kill
0x479,emp_kill
0x47A,nemesis
0x47B,avenger
0x47C,unused3
0x47D,extermination_description
0x47E,perfection_description
0x47F,multiple_kill_2_description
0x480,multiple_kill_3_description
0x481,multiple_kill_4_description
0x482,multiple_kill_5_description
0x483,multiple_kill_6_description
0x484,multiple_kill_7_description
0x485,multiple_kill_8_description
0x486,multiple_kill_9_description
0x487,multiple_kill_10_description
0x488,5_kills_in_a_row_description
0x489,10_kills_in_a_row_description
0x48A,15_kills_in_a_row_description
0x48B,20_kills_in_a_row_description
0x48C,25_kills_in_a_row_description
0x48D,30_kills_in_a_row_description
0x48E,sniper_kill_5_description
0x48F,sniper_kill_10_description
0x490,shotgun_kill_5_description
0x491,shotgun_kill_10_description
0x492,collision_kill_5_description
0x493,collision_kill_10_description
0x494,sword_kill_5_description
0x495,sword_kill_10_description
0x496,juggernaut_kill_5_description
0x497,juggernaut_kill_10_description
0x498,zombie_kill_human_5_description
0x499,zombie_kill_human_10_description
0x49A,human_kill_zombie_5_description
0x49B,human_kill_zombie_10_description
0x49C,human_kill_zombie_15_description
0x49D,koth_kill_defence_5_description
0x49E,shotgun_kill_sword_description
0x49F,vehicle_impact_kill_description
0x4A0,vehicle_hijack_description
0x4A1,aircraft_hijack_description
0x4A2,deadplayer_kill_description
0x4A3,player_kill_spreeplayer_description
0x4A4,spartanlaser_kill_description
0x4A5,stickygrenade_kill_description
0x4A6,sniper_kill_description
0x4A7,bashbehind_kill_description
0x4A8,bash_kill_description
0x4A9,flame_kill_description
0x4AA,driver_assist_gunner_description
0x4AB,assault_bomb_planted_description
0x4AC,assault_player_kill_carrier_description
0x4AD,vip_player_kill_vip_description
0x4AE,juggernaut_player_kill_juggernaut_description
0x4AF,oddball_carrier_kill_player_description
0x4B0,ctf_flag_captured_description
0x4B1,ctf_flag_player_kill_carrier_description
0x4B2,ctf_flag_carrier_kill_player_description
0x4B3,infection_survive_description
0x4B4,needler_superdetonation_kill_description
0x4B5,emp_kill_description
0x4B6,unused3_description
0x4B7,pendulum
0x4B8,halo_currency
0x4B9,shooting
0x4BA,facial_animation_cinematic_base
0x4BB,gear_position
0x4BC,gear_speed
0x4BD,gear_power
0x4BE,exit_and_detach
0x4BF,warthog_gunner_gauss
0x4C0,smash_forward
0x4C1,peeing
0x4C2,chud_campaign_objective_text
0x4C3,chud_survival_objective_text
0x4C4,chud_achievement_progression_toast_name1
0x4C5,chud_achievement_progression_toast_name2
0x4C6,chud_achievement_progression_toast_name3
0x4C7,chud_achievement_progression_toast_name4
0x4C8,chud_achievement_progression_toast_name5
0x4C9,stand_drawn
0x4CA,crouch_drawn
0x4CB,act_guard_crouch
0x4CC,act_work_stand
0x4CD,act_laser
0x4CE,act_laser1
0x4CF,act_laser2
0x4D0,act_laser3
0x4D1,act_laser4
0x4D2,act_laser5
0x4D3,betray
0x4D4,lfe
0x4D5,headshot_kill
0x4D6,headshot_kill_description
0x4D7,double_kill
0x4D8,triple_kill
0x4D9,overkill
0x4DA,killtacular
0x4DB,killtrocity
0x4DC,killamanjaro
0x4DD,killtastrophe
0x4DE,killpocalpyse
0x4DF,killionaire
0x4E0,killing_spree
0x4E1,killing_frenzy
0x4E2,running_riot
0x4E3,rampage
0x4E4,untouchable
0x4E5,invincible
0x4E6,splatter_spree
0x4E7,vehicluar_manslaughter
0x4E8,sniper_spree
0x4E9,sharpshooter
0x4EA,shotgun_spree
0x4EB,open_season
